row_id,transaction_id,marketing_source,marketing_medium,marketing_campaign
643,#3308396,Email,email,welcome flow email
644,#3308421,google,organic,(organic)
645,#3308444,google,organic,(organic)
646,#3308454,(direct),(none),
647,#3308470,google,organic,(organic)
648,#3308501,google,organic,(organic)
649,#3308529,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
650,#3308552,google,organic,(organic)
651,#3308554,Email,email,welcome flow email
652,#3308612,facebook,cpc,fb_ts_prospecting_dv24_campaign
653,#3308618,google,cpc,nonbranded-generic_exact
654,#3308636,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
655,#3308651,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
656,#3308814,google,shopping,ww-shopping-branded
657,#3308942,google,shopping,ww-shopping-branded
658,#3309116,google,cpc,nonbranded-generic_exact
659,#3309146,google,organic,(organic)
660,#3309281,google,organic,(organic)
661,#3309299,(direct),(none),
662,#3309324,google,organic,(organic)
663,#3309554,(direct),(none),
664,#3309582,(direct),(none),
665,#3309586,(direct),(none),
666,#3309602,Email,email,welcome flow email
667,#3309618,google,shopping,ww-shopping-branded
668,#3309711,google,organic,(organic)
669,#3309719,google,organic,(organic)
670,#3309947,(direct),(none),
671,#3310110,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
672,#3307523,duckduckgo,organic,(organic)
673,#3310200,google,(none),
674,#3304551,google,organic,(organic)
675,#3304556,Email,email,welcome flow email
676,#3304566,facebook,cpc,fb_prospecting_urbanloom_all_2024
677,#3304574,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
678,#3304577,Email,email,welcome flow email
679,#3304579,Email,email,welcome flow email
680,#3304587,google,(none),
681,RET#3309359,duckduckgo,organic,(organic)
682,#3304612,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
683,#3304614,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
684,#3304617,facebook,cpc,fb_prospecting_urbanloom_all_2024
685,#3304620,facebook,cpc,fb_ts_prospecting_dv24_campaign
686,#3304623,facebook,cpc,fb_prospecting_consolidated_lowest cost
687,#3304639,google,organic,(organic)
688,#3304642,facebook,cpc,fb_ts_prospecting_dv24_campaign
689,#3304644,(direct),(none),
690,#3304645,(direct),(none),
691,#3304651,google,organic,(organic)
692,#3304663,(direct),(none),
693,#3304666,(direct),(none),
694,#3304671,(direct),(none),
695,#3304676,facebook,cpc,fb_ts_prospecting_dv24_campaign
696,#3304684,(direct),(none),
697,#3304696,l.facebook.com,referral,(referral)
698,#3304698,(direct),(none),
699,#3304701,facebook,cpc,fb_prospecting_lowest cost_new
700,#3304703,(direct),(none),
701,#3304708,google,(none),
702,#3304715,facebook,cpc,fb_prospecting_lowest cost_new
703,#3304718,google,organic,(organic)
704,#3304719,facebook,cpc,fb_ts_prospecting_dv24_campaign
705,#3304720,(direct),(none),
706,#3304725,google,organic,(organic)
707,#3304727,facebook,cpc,fb_prospecting_urbanloom_all_2024
708,#3304742,(direct),(none),
709,#3304747,Email,email,welcome flow email
710,#3304752,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
711,#3304756,(direct),(none),
712,#3304759,facebook,cpc,fb_prospecting_lowest cost_7dc1dv
713,#3304763,(direct),(none),
714,#3304766,Email,email,welcome flow email
715,#3304769,partner,affiliate,honest brand reviews
716,#3304770,(direct),(none),
717,#3304773,(direct),(none),
718,#3304776,facebook,cpc,fb_ts_prospecting_dv24_campaign
719,#3304780,(direct),(none),
720,#3304786,Email,email,welcome flow email
721,#3304788,(direct),(none),
722,#3304790,google,organic,(organic)
723,#3304813,google,organic,(organic)
724,#3304815,facebook,cpc,fb_prospecting_consolidated_lowest cost
725,#3304834,google,organic,(organic)
726,#3304838,google,(none),
727,#3304839,(direct),(none),
728,#3304841,facebook,cpc,fb_ts_prospecting_dv24_campaign
729,#3304844,Email,email,welcome flow email
730,#3304845,Email,email,welcome flow email
731,#3304848,google,cpc,nonbranded-exact-competitor_terms
732,#3304852,(direct),(none),
733,#3304855,(direct),(none),
734,#3304857,facebook,cpc,fb_prospecting_consolidated_lowest cost
735,#3304859,facebook,cpc,fb_ts_prospecting_dv24_campaign
736,#3304866,facebook,cpc,fb_prospecting_urbanloom_all_2024
737,#3304868,google,organic,(organic)
738,#3304870,(direct),(none),
739,#3304871,facebook,cpc,fb_retargeting_lowest cost_new
740,#3304872,(direct),(none),
741,#3304881,(direct),(none),
742,#3304883,Email,email,welcome flow email
743,#3304885,(direct),(none),
744,#3304895,bing,cpc,ww - search - generic
745,#3309359,duckduckgo,organic,(organic)
746,#3304901,(direct),(none),
747,#3304904,google,organic,(organic)
748,#3304905,(direct),(none),
749,#3304907,google,organic,(organic)
750,#3304918,google,organic,(organic)
751,#3304928,(direct),(none),
752,#3304938,google,organic,(organic)
753,#3304952,(direct),(none),
754,#3304958,google,shopping,ww-shopping-branded
755,#3304961,facebook,cpc,fb_prospecting_urbanloom_all
756,#3304962,google,organic,(organic)
757,#3304968,Email,email,welcome flow email
758,#3304971,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
759,#3304973,(direct),(none),
760,#3304974,(direct),(none),
761,#3304975,Email,email,welcome flow email
762,#3304981,(direct),(none),
763,#3304984,l.facebook.com,referral,(referral)
764,#3304989,(direct),(none),
765,#3304994,google,shopping,ww-shopping-branded
766,#3305000,Email,email,welcome flow email
767,#3305004,google,organic,(organic)
768,#3305005,(direct),(none),
769,#3305008,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
770,#3305015,google,organic,(organic)
771,#3305020,(direct),(none),
772,#3305021,facebook,cpc,fb_ts_prospecting_dv24_campaign
773,#3305023,(direct),(none),
774,#3308081,duckduckgo,organic,(organic)
775,#3305028,facebook,cpc,fb_prospecting_urbanloom_all_2024
776,#3305037,google,shopping,ww-shopping-branded
777,#3305039,Email,email,welcome flow email
778,#3305042,google,organic,(organic)
779,#3305044,google,organic,(organic)
780,#3305053,google,organic,(organic)
781,#3305059,facebook,cpc,fb_ts_prospecting_dv24_campaign
782,#3305061,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
783,#3305063,(direct),(none),
784,#3305067,m.facebook.com,referral,(referral)
785,#3305069,google,organic,(organic)
786,#3305078,(direct),(none),
787,#3305079,facebook,cpc,fb_prospecting_urbanloom_all_2024
788,#3305082,facebook,cpc,fb_prospecting_consolidated_lowest cost
789,#3305083,Email,email,welcome flow email
790,#3305084,facebook,cpc,fb_ts_prospecting_dv24_campaign
791,#3305098,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
792,#3306741,duckduckgo,organic,(organic)
793,#3305107,google,shopping,ww-shopping-branded
794,#3305108,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
795,#3305114,Email,email,welcome flow email
796,#3305121,facebook,cpc,fb_prospecting_consolidated_simplifiedsales
797,#3305125,facebook,cpc,fb_prospecting_consolidated_lowest cost
798,#3305130,facebook,cpc,fb_prospecting_consolidated_lowest cost
799,#3305132,Email,email,welcome flow email
800,#3305134,Email,email,welcome flow email
801,#3305139,facebook,cpc,fb_prospecting_urbanloom_all
802,#3305140,(direct),(none),
803,#3305141,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
804,#3305143,google,shopping,ww-shopping-branded
805,#3305150,facebook,cpc,fb_prospecting_urbanloom_all_2024
806,#3305313,duckduckgo,organic,(organic)
807,#3305170,google,organic,(organic)
808,#3305175,(direct),(none),
809,#3305178,(direct),(none),
810,#3305186,(direct),(none),
811,#3305194,(direct),(none),
812,#3305204,google,organic,(organic)
813,#3305205,google,cpc,nonbranded-generic_exact
814,#3305218,(direct),(none),
815,#3305220,(direct),(none),
816,#3305221,(direct),(none),
817,#3305228,google,shopping,ww-shopping-branded
818,#3305230,google,(none),
819,#3305233,facebook,cpc,fb_prospecting_consolidated_lowest cost
820,#3305239,Email,email,welcome flow email
821,#3305244,google,organic,(organic)
822,#3305255,facebook,cpc,fb_prospecting_lowest cost_7dc1dv
823,#3305259,google,shopping,ww-shopping-branded
824,#3305261,google,organic,(organic)
825,#3305264,(direct),(none),
826,#3305265,facebook,cpc,fb_ts_prospecting_dv24_campaign
827,#3305266,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
828,#3305269,google,organic,(organic)
829,#3305274,(direct),(none),
830,#3305279,partner,affiliate,honest brand reviews
831,#3305284,(direct),(none),
832,#3305290,Email,email,welcome flow email
833,#3305301,google,organic,(organic)
834,#3305304,google,organic,(organic)
835,#3307708,duckduckgo,organic,(organic)
836,#3305324,(direct),(none),
837,#3305330,Email,email,welcome flow email
838,#3305332,facebook,cpc,fb_prospecting_urbanloom_all
839,#3305348,google,organic,(organic)
840,#3305349,bing,cpc,ww - search - branded
841,#3305354,bing,cpc,ww - search - branded
842,#3305364,google,organic,(organic)
843,#3305373,partner,affiliate,honest brand reviews
844,#3305377,google,organic,(organic)
845,#3305383,bing,organic,(organic)
846,#3305390,facebook,cpc,fb_prospecting_urbanloom_all_2024
847,#3305392,partner,affiliate,honest brand reviews
848,#3305394,google,shopping,ww-shopping-branded
849,#3305400,google,organic,(organic)
850,#3305401,google,(none),
851,#3305402,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
852,#3305408,Email,email,welcome flow email
853,#3305419,m.facebook.com,referral,(referral)
854,#3305426,google,(none),
855,#3305430,(direct),(none),
856,#3305434,(direct),(none),
857,#3305450,(direct),(none),
858,#3305465,google,(none),
859,#3305466,facebook,cpc,fb_prospecting_urbanloom_all_2024
860,#3308007,duckduckgo,organic,(organic)
861,#3305476,(direct),(none),
862,#3309893,duckduckgo,organic,(organic)
863,#3305481,Email,email,welcome flow email
864,#3305489,facebook,cpc,fb_ts_prospecting_dv24_campaign
865,#3305491,Email,email,welcome flow email
866,#3305496,partner,affiliate,honest brand reviews
867,#3309945,duckduckgo,organic,(organic)
868,#3305499,google,organic,(organic)
869,#3305510,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
870,#3305511,google,organic,(organic)
871,#3305512,google,organic,(organic)
872,#3305520,(direct),(none),
873,#3305521,Email,email,welcome flow email
874,#3305526,Email,email,welcome flow email
875,#3305530,Email,email,welcome flow email
876,#3305545,Email,email,welcome flow email
877,#3305554,google,organic,(organic)
878,#3305558,(direct),(none),
879,#3305559,facebook,cpc,fb_ts_prospecting_dv24_campaign
880,#3305563,google,organic,(organic)
881,#3305567,google,(none),
882,#3305583,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
883,#3305590,google,shopping,ww-shopping-branded
884,#3305593,(direct),(none),
885,#3305598,(direct),(none),
886,#3305599,(direct),(none),
887,#3305602,Email,email,welcome flow email
888,#3305609,Email,email,welcome flow email
889,#3305610,facebook,cpc,fb_prospecting_consolidated_simplifiedsales
890,#3305612,google,affiliate,ww shopping
891,#3305614,google,organic,(organic)
892,#3305615,partner,affiliate,honest brand reviews
893,#3305616,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
894,#3305630,google,shopping,ww-shopping-branded
895,#3305631,(direct),(none),
896,#3305636,facebook,cpc,fb_prospecting_consolidated_simplifiedsales
897,#3305651,google,organic,(organic)
898,#3305656,google,organic,(organic)
899,#3305666,facebook,cpc,fb_prospecting_consolidated_lowest cost
900,#3305685,Email,email,welcome flow email
901,#3305688,facebook,cpc,fb_prospecting_urbanloom_all_2024
902,#3305691,(direct),(none),
903,#3305699,google,organic,(organic)
904,#3305709,(direct),(none),
905,#3305712,partner,affiliate,honest brand reviews
906,#3305726,partner,affiliate,honest brand reviews
907,#3305742,facebook,cpc,fb_prospecting_urbanloom_all_2024
908,#3305746,google,organic,(organic)
909,#3305751,Email,email,welcome flow email
910,#3305752,google,organic,(organic)
911,#3305755,(direct),(none),
912,#3305760,partner,affiliate,honest brand reviews
913,#3305767,facebook,cpc,fb_prospecting_urbanloom_all_2024
914,#3305773,facebook,cpc,fb_prospecting_urbanloom_all_2024
915,#3305782,facebook,cpc,fb_prospecting_asc-1dc1dv
916,#3305784,google,organic,(organic)
917,#3305789,m.facebook.com,referral,(referral)
918,#3305790,(direct),(none),
919,#3305797,(direct),(none),
920,#3305798,google,shopping,ww-shopping-branded
921,#3305814,Email,email,welcome flow email
922,#3305823,google,shopping,ww-shopping-branded
923,#3305828,(direct),(none),
924,#3305831,google,organic,(organic)
925,#3305992,duckduckgo,organic,(organic)
926,RET#3309399,duckduckgo,organic,(organic)
927,#3305847,google,(none),
928,#3305849,google,organic,(organic)
929,#3305856,Email,email,welcome flow email
930,#3305857,facebook,cpc,fb_ts_prospecting_dv24_campaign
931,#3305862,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
932,#3305865,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
933,#3305867,Email,email,welcome flow email
934,#3305868,(direct),(none),
935,#3305871,facebook,cpc,fb_prospecting_consolidated_lowest cost
936,#3305878,google,organic,(organic)
937,#3305880,google,(none),
938,#3305881,(direct),(none),
939,#3305883,Email,email,welcome flow email
940,#3305884,(direct),(none),
941,#3305887,Email,email,welcome flow email
942,#3305889,bing,cpc,ww - search - branded
943,#3305892,(direct),(none),
944,#3305893,facebook,cpc,fb_ts_prospecting_dv24_campaign
945,#3305897,(direct),(none),
946,#3305899,(direct),(none),
947,#3305906,google,organic,(organic)
948,#3305912,facebook,cpc,fb_prospecting_urbanloom_all_2024
949,#3305920,facebook,cpc,fb_ts_prospecting_dv24_campaign
950,#3305925,facebook,cpc,fb_prospecting_consolidated_lowest cost
951,#3305927,google,organic,(organic)
952,#3305933,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
953,#3305940,google,organic,(organic)
954,#3305941,(direct),(none),
955,#3305944,(direct),(none),
956,RET#3305292,duckduckgo,organic,(organic)
957,#3305963,google,organic,(organic)
958,#3305964,facebook,cpc,fb_prospecting_consolidated_lowest cost
959,#3305973,google,(none),
960,#3305974,bing,organic,(organic)
961,#3305292,duckduckgo,organic,(organic)
962,#3305989,google,organic,(organic)
963,#3305990,(direct),(none),
964,#3305993,bing,organic,(organic)
965,#3305995,(direct),(none),
966,#3305999,bing,cpc,ww - search - generic
967,#3306015,(direct),(none),
968,#3306033,google,organic,(organic)
969,#3306035,facebook,cpc,fb_prospecting_consolidated_lowest cost
970,#3306037,google,shopping,ww-shopping-branded
971,#3306039,Email,email,welcome flow email
972,#3306069,facebook,cpc,fb_ts_prospecting_dv24_campaign
973,#3306072,facebook,cpc,fb_ts_prospecting_dv24_campaign
974,#3306076,facebook,cpc,fb_ts_prospecting_dv24_campaign
975,#3306094,(direct),(none),
976,#3306106,partner,affiliate,honest brand reviews
977,#3306129,Email,email,welcome flow email
978,#3306130,facebook,cpc,fb_prospecting_allprod_asc_1dc1dv
979,#3306135,Email,email,welcome flow email
980,#3306138,facebook,cpc,fb_ts_prospecting_dv24_campaign
981,#3306152,google,organic,(organic)
982,#3306155,(direct),(none),
983,#3306157,google,organic,(organic)
984,#3306163,google,shopping,ww-shopping-branded
985,#3306168,google,organic,(organic)
986,#3306170,google,shopping,ww-shopping-branded
987,#3306175,Email,email,welcome flow email
988,#3306176,google,(none),
989,#3306181,(direct),(none),
990,#3306184,(direct),(none),
991,#3306192,google,organic,(organic)
992,#3306195,Email,email,welcome flow email
993,#3306201,facebook,cpc,fb_ts_prospecting_dv24_campaign
994,#3306202,(direct),(none),
995,#3306203,google,shopping,ww-shopping-branded
996,#3306213,facebook,cpc,fb_prospecting_consolidated_simplifiedsales
997,#3306215,google,shopping,ww-shopping-branded
998,#3306219,(direct),(none),
999,#3306230,Email,email,welcome flow email
1000,#3306234,(direct),(none),
1001,#3306236,partner,affiliate,honest brand reviews
1002,#3306246,Email,email,welcome flow email
1003,#3306247,facebook,cpc,fb_ts_prospecting_dv24_campaign
1004,#3306254,facebook,cpc,fb_prospecting_urbanloom_all_2024
1005,#3306258,google,referral,(referral)
1006,#3306268,(direct),(none),
1007,#3306270,google,organic,(organic)
1008,#3306271,google,organic,(organic)
1009,#3306272,(direct),(none),
1010,#3306273,(direct),(none),
1011,#3306278,Email,email,welcome flow email
1012,#3306285,(direct),(none),
1013,#3306286,Email,email,welcome flow email
1014,#3306293,google,organic,(organic)
1015,#3306302,(direct),(none),
1016,#3306313,google,organic,(organic)
